"Path","Category","Bytes","SHA256","Tracked","ModifiedUtc"
"reports/stage8/stage8d_per_organ_metrics.csv","KEEP_TRACKED","1939","DFC5624042A24230E05D850448358B31E611295C561ED57BADD90DA39E992802","True","2026-08-05T11:16:21.3831101Z"
"reports/stage8/STAGE8D_SEGMENTATION_COMPARISON_REPORT.md","KEEP_TRACKED","846","C750DAD1E2CAF22B4DDDD494887BF47B5103B319E61677C783CE9C7C69E6CAE9","True","2026-08-05T11:16:21.3831101Z"
"reports/stage8/stage8d_summary.json","KEEP_TRACKED","7012","25B11E83DDF715915557E48C15541FF587B21E509884C964ECE82C31E2B0D1FB","True","2026-08-05T11:16:21.3831101Z"
"reports/stage8/stage8e_bootstrap_intervals.csv","KEEP_TRACKED","381","3937593C484D0FE85B4FFCD3516152B29F59D345B383327A0DAF74DD56A4BFB7","True","2026-08-05T12:11:42.4300844Z"
"reports/stage8/stage8e_efficiency.json","KEEP_TRACKED","321","837483766E9F5A9BB1411C4FB54AE094493D7E1BE79BF0DD26C4344ED9BBB9AE","True","2026-08-05T12:11:42.4300844Z"
"reports/stage8/STAGE8E_FINAL_SEGMENTATION_EVALUATION_REPORT.md","KEEP_TRACKED","1162","0DB9F32390D32B301C5E226F4C3D3391966E6E54569ADAFB9623E10705252F6E","True","2026-08-05T12:11:42.4349251Z"
"reports/stage8/stage8e_per_organ_metrics.csv","KEEP_TRACKED","381","4AFA80CDBBFA3E3497C08315B28AA6BCA3B62E16A0AF6338B6DCEEEB37715A64","True","2026-08-05T12:11:42.4300844Z"
"reports/stage8/stage8e_summary.json","KEEP_TRACKED","4102","C1AFC412E47466F0AC7D06F570E4731969DD86AFF4B632DFE3F184E742AF510F","True","2026-08-05T12:11:42.4300844Z"
"reports/stage9/stage9a_label_distribution.csv","KEEP_TRACKED","2133","96AD89D986DAEF655D12A78A579E5855C00CF7F9BD668542A367C9CFCD893096","True","2026-08-05T13:14:33.4588268Z"
"reports/stage9/STAGE9A_SHARED_COHORT_REPORT.md","KEEP_TRACKED","855","6E06B0F246E556433FB46430F3FFE26CC7821BE7FD5787B0A77BBDAC5513DA0E","True","2026-08-05T13:14:33.4588268Z"
"reports/stage9/stage9a_summary.json","KEEP_TRACKED","8239","3B68DAFFF5E4733ACD546E2C5809B4295A98BA45492236963C4B73EA5663FAEB","True","2026-08-05T13:14:33.4588268Z"
"requirements/base.txt","KEEP_TRACKED","54","3A96901CBD396A0DAD0B628C17F5BD3ABC1CF28D56BA70BA80C9F2A6C2B98ACB","True","2026-08-03T10:54:55.1318687Z"
"requirements/container-resolution.txt","KEEP_TRACKED","28","9AA267824D5AB5D191AEA005CED9B19C92C46401A5CB2ED300F70B8C894F5BF4","True","2026-08-03T13:41:18.0289061Z"
"requirements/data-audit.txt","KEEP_TRACKED","14","39FED49506D19A1EC77F74F5844D1A1A7D65B7EA822BBDDE0531BC001F6C61F2","True","2026-08-03T11:30:45.6077573Z"
"requirements/dev.txt","KEEP_TRACKED","46","F9B3942D0A02146A8A5D1C6D96D148DF6C65E890BE0D38BF127AE75CA37087FA","True","2026-08-03T10:54:55.1318687Z"
"requirements/lock-stage2.txt","KEEP_TRACKED","413","E5A0A3B8CAA36994F966CFA9B01D7B7BED8C36E3D255DC4711987F529891D02F","True","2026-08-03T11:11:57.7467120Z"
"requirements/lock-stage3.txt","KEEP_TRACKED","428","F1CF5630085A132097760BC24114FC7362B20ECCFB6EFE3F23EF63E1500C7234","True","2026-08-03T11:32:04.4076808Z"
"requirements/lock-stage4.txt","KEEP_TRACKED","428","F1CF5630085A132097760BC24114FC7362B20ECCFB6EFE3F23EF63E1500C7234","True","2026-08-03T11:49:31.7484932Z"
"requirements/lock-stage4_1.txt","KEEP_TRACKED","428","F1CF5630085A132097760BC24114FC7362B20ECCFB6EFE3F23EF63E1500C7234","True","2026-08-03T12:02:58.0261092Z"
"requirements/lock-stage4_2.txt","KEEP_TRACKED","428","F1CF5630085A132097760BC24114FC7362B20ECCFB6EFE3F23EF63E1500C7234","True","2026-08-03T13:10:56.8678337Z"
"requirements/lock-stage4_3.txt","KEEP_TRACKED","457","C9E3CD525AE6C1D0AE340097BB65F6A050674CF1C5C45359F2FFFA04B870965A","True","2026-08-03T13:43:23.4795395Z"
"requirements/lock-stage4_4.txt","KEEP_TRACKED","485","E6F5B1AB6823FF1FFCF02151B295F84FAD9B9091E7D3B164C4A28AF054EF6BFA","True","2026-08-03T14:35:33.0829310Z"
"requirements/lock-stage5.txt","KEEP_TRACKED","78","A1EBBAC0BB964D9B114E079A9BC448FCA727E693C9C9E6A3BD7784301572B317","True","2026-08-03T16:52:42.6851423Z"
"requirements/lock-stage6.txt","KEEP_TRACKED","657","98DC68EF22C9C29581A7953C0AA232AA4C62265AB43AB9C82C5323501BE3E7BD","True","2026-08-04T11:36:12.5814821Z"
"requirements/lock-stage7.txt","KEEP_TRACKED","749","36B412F4F9A44AAA8CF41D37DC0C8F52A14748C02F6B5758C4CC471A01EC22AA","True","2026-08-04T20:16:52.9378201Z"
"requirements/lock-stage8.txt","KEEP_TRACKED","858","B3B5B6D737C4D7D4DA1BABD8B37993201EC45365028BA88B774C52F65764F3A0","True","2026-08-05T12:11:52.3373856Z"
"requirements/torch-cu130.txt","KEEP_TRACKED","105","39B938335F796F9EE03D48D1F7B54BE399D00E3D7100EAEF5E6713F16BD2DFDC","True","2026-08-03T10:54:55.1338749Z"
"scripts/audit/archive_stage9b_interrupted.ps1","KEEP_TRACKED_PROPOSED","1844","898AC5754B889BAFEB1F6233BC3A802E22385AECC470891583336E6B5947C1D2","False","2026-08-05T17:01:32.1473333Z"
"scripts/audit/quarantine_proven_caches.ps1","KEEP_TRACKED_PROPOSED","3067","71502CB6AEB92A3C79F4F49F134BE6D10D723AC340E768EAAF0B383EBAD6AD62","False","2026-08-05T16:44:31.5283513Z"
"scripts/audit/run_project_audit.ps1","KEEP_TRACKED_PROPOSED","14804","C5F366D20F5C732899B0885466161B2CFDF22CDF8A341B1553C84A94B67A4A03","False","2026-08-05T17:04:24.6344764Z"
